id,text
"Gongzhuling,China,Jilin Sheng","Gongzhuling,China,Jilin Sheng"
"Gongchangling,China,Liaoning","Gongchangling,China,Liaoning"
"Genhe,China,Inner Mongolia","Genhe,China,Inner Mongolia"
"Gannan,China,Heilongjiang Sheng","Gannan,China,Heilongjiang Sheng"
"Fuyuan,China,Heilongjiang Sheng","Fuyuan,China,Heilongjiang Sheng"
"Fuyu,China,Heilongjiang Sheng","Fuyu,China,Heilongjiang Sheng"
"Fuyu,China,Jilin Sheng","Fuyu,China,Jilin Sheng"
"Fuxin,China,Liaoning","Fuxin,China,Liaoning"
"Fuxin,China,Liaoning","Fuxin,China,Liaoning"
"Fushun,China,Liaoning","Fushun,China,Liaoning"
"Fuli,China,Heilongjiang Sheng","Fuli,China,Heilongjiang Sheng"
"Fujin,China,Heilongjiang Sheng","Fujin,China,Heilongjiang Sheng"
"Beichengqu,China,Inner Mongolia","Beichengqu,China,Inner Mongolia"
"Fengxiang,China,Heilongjiang Sheng","Fengxiang,China,Heilongjiang Sheng"
"Fengcheng,China,Liaoning","Fengcheng,China,Liaoning"
"Erenhot,China,Inner Mongolia","Erenhot,China,Inner Mongolia"
"Erdaojiang,China,Jilin Sheng","Erdaojiang,China,Jilin Sheng"
"Dunhua,China,Jilin Sheng","Dunhua,China,Jilin Sheng"
"Dongning,China,Heilongjiang Sheng","Dongning,China,Heilongjiang Sheng"
"Dongling,China,Liaoning","Dongling,China,Liaoning"
"Dongfeng,China,Jilin Sheng","Dongfeng,China,Jilin Sheng"
"Dongxing,China,Heilongjiang Sheng","Dongxing,China,Heilongjiang Sheng"
"Dehui,China,Jilin Sheng","Dehui,China,Jilin Sheng"
"Datong,China,Shanxi Sheng","Datong,China,Shanxi Sheng"
"Dashitou,China,Jilin Sheng","Dashitou,China,Jilin Sheng"
"Dashiqiao,China,Liaoning","Dashiqiao,China,Liaoning"
"Daqing,China,Heilongjiang Sheng","Daqing,China,Heilongjiang Sheng"
"Dandong,China,Liaoning","Dandong,China,Liaoning"
"Linghai,China,Liaoning","Linghai,China,Liaoning"
"Dalai,China,Jilin Sheng","Dalai,China,Jilin Sheng"
"Chifeng,China,Inner Mongolia","Chifeng,China,Inner Mongolia"
"Chengzihe,China,Heilongjiang Sheng","Chengzihe,China,Heilongjiang Sheng"
"Chengde,China,Hebei","Chengde,China,Hebei"
"Chaoyang,China,Jilin Sheng","Chaoyang,China,Jilin Sheng"
"Chaoyang,China,Liaoning","Chaoyang,China,Liaoning"
"Changtu,China,Liaoning","Changtu,China,Liaoning"
"Changping,China,Beijing","Changping,China,Beijing"
"Changling,China,Jilin Sheng","Changling,China,Jilin Sheng"
"Changchun,China,Jilin Sheng","Changchun,China,Jilin Sheng"
"Chaihe,China,Heilongjiang Sheng","Chaihe,China,Heilongjiang Sheng"
"Boli,China,Heilongjiang Sheng","Boli,China,Heilongjiang Sheng"
"Binzhou,China,Heilongjiang Sheng","Binzhou,China,Heilongjiang Sheng"
"Benxi,China,Liaoning","Benxi,China,Liaoning"
"Beipiao,China,Liaoning","Beipiao,China,Liaoning"
"Bei’an,China,Heilongjiang Sheng","Bei’an,China,Heilongjiang Sheng"
"Bayan,China,Heilongjiang Sheng","Bayan,China,Heilongjiang Sheng"
"Baotou,China,Inner Mongolia","Baotou,China,Inner Mongolia"
"Baoshan,China,Heilongjiang Sheng","Baoshan,China,Heilongjiang Sheng"
"Baoqing,China,Heilongjiang Sheng","Baoqing,China,Heilongjiang Sheng"
"Bamiantong,China,Heilongjiang Sheng","Bamiantong,China,Heilongjiang Sheng"
"Baishishan,China,Jilin Sheng","Baishishan,China,Jilin Sheng"
"Baiquan,China,Heilongjiang Sheng","Baiquan,China,Heilongjiang Sheng"
"Baicheng,China,Jilin Sheng","Baicheng,China,Jilin Sheng"
"Baishan,China,Jilin Sheng","Baishan,China,Jilin Sheng"
"Anshan,China,Liaoning","Anshan,China,Liaoning"
"Anda,China,Heilongjiang Sheng","Anda,China,Heilongjiang Sheng"
"Oroqen Zizhiqi,China,Inner Mongolia","Oroqen Zizhiqi,China,Inner Mongolia"
"Acheng,China,Heilongjiang Sheng","Acheng,China,Heilongjiang Sheng"
"Songling,China,Hebei","Songling,China,Hebei"
"Shilin,China,Yunnan","Shilin,China,Yunnan"
"Changshu City,China,Jiangsu","Changshu City,China,Jiangsu"
"Shixing,China,Guangdong","Shixing,China,Guangdong"
"Jiashan,China,Zhejiang Sheng","Jiashan,China,Zhejiang Sheng"
"Fenghuang,China,Hunan","Fenghuang,China,Hunan"
"Zhu Cheng City,China,Shandong Sheng","Zhu Cheng City,China,Shandong Sheng"
"Shangri-La,China,Yunnan","Shangri-La,China,Yunnan"
"Ordos,China,Inner Mongolia","Ordos,China,Inner Mongolia"
"Wenshan City,China,Yunnan","Wenshan City,China,Yunnan"
"Liupanshui,China,Guizhou Sheng","Liupanshui,China,Guizhou Sheng"
"Zipaquirá,Colombia,Cundinamarca","Zipaquirá,Colombia,Cundinamarca"
"Zarzal,Colombia,Valle del Cauca","Zarzal,Colombia,Valle del Cauca"
"Zaragoza,Colombia,Antioquia","Zaragoza,Colombia,Antioquia"
"Yumbo,Colombia,Valle del Cauca","Yumbo,Colombia,Valle del Cauca"
"Yopal,Colombia,Casanare","Yopal,Colombia,Casanare"
"Yarumal,Colombia,Antioquia","Yarumal,Colombia,Antioquia"
"Viterbo,Colombia,Caldas","Viterbo,Colombia,Caldas"
"Villeta,Colombia,Cundinamarca","Villeta,Colombia,Cundinamarca"
"Villavicencio,Colombia,Meta","Villavicencio,Colombia,Meta"
"Villa del Rosario,Colombia,Norte de Santander","Villa del Rosario,Colombia,Norte de Santander"
"Villanueva,Colombia,La Guajira","Villanueva,Colombia,La Guajira"
"Villanueva,Colombia,Casanare","Villanueva,Colombia,Casanare"
"Villamaría,Colombia,Caldas","Villamaría,Colombia,Caldas"
"Valledupar,Colombia,Cesar","Valledupar,Colombia,Cesar"
"Urrao,Colombia,Antioquia","Urrao,Colombia,Antioquia"
"Ubaté,Colombia,Cundinamarca","Ubaté,Colombia,Cundinamarca"
"Turbo,Colombia,Antioquia","Turbo,Colombia,Antioquia"
"Turbaco,Colombia,Bolívar","Turbaco,Colombia,Bolívar"
"Túquerres,Colombia,Nariño","Túquerres,Colombia,Nariño"
"Tunja,Colombia,Boyacá","Tunja,Colombia,Boyacá"
"Tumaco,Colombia,Nariño","Tumaco,Colombia,Nariño"
"Tuluá,Colombia,Valle del Cauca","Tuluá,Colombia,Valle del Cauca"
"Tolú,Colombia,Sucre","Tolú,Colombia,Sucre"
"Tierralta,Colombia,Córdoba","Tierralta,Colombia,Córdoba"
"Tame,Colombia,Arauca","Tame,Colombia,Arauca"
"Sucre,Colombia,Sucre","Sucre,Colombia,Sucre"
"Sonsón,Colombia,Antioquia","Sonsón,Colombia,Antioquia"
"Soledad,Colombia,Atlántico","Soledad,Colombia,Atlántico"
"Sogamoso,Colombia,Boyacá","Sogamoso,Colombia,Boyacá"
"Socorro,Colombia,Santander","Socorro,Colombia,Santander"
"Soacha,Colombia,Cundinamarca","Soacha,Colombia,Cundinamarca"
"Sincelejo,Colombia,Sucre","Sincelejo,Colombia,Sucre"
"Sincé,Colombia,Sucre","Sincé,Colombia,Sucre"
"Sibaté,Colombia,Cundinamarca","Sibaté,Colombia,Cundinamarca"
"Sevilla,Colombia,Valle del Cauca","Sevilla,Colombia,Valle del Cauca"
"Segovia,Colombia,Antioquia","Segovia,Colombia,Antioquia"
"Santuario,Colombia,Antioquia","Santuario,Colombia,Antioquia"
"Santo Tomás,Colombia,Atlántico","Santo Tomás,Colombia,Atlántico"
"Santa Rosa de Cabal,Colombia,Risaralda","Santa Rosa de Cabal,Colombia,Risaralda"
"Santander de Quilichao,Colombia,Cauca","Santander de Quilichao,Colombia,Cauca"
"Santa Marta,Colombia,Magdalena","Santa Marta,Colombia,Magdalena"
"Santa Lucía,Colombia,Atlántico","Santa Lucía,Colombia,Atlántico"
"San Onofre,Colombia,Sucre","San Onofre,Colombia,Sucre"
"San Martín,Colombia,Meta","San Martín,Colombia,Meta"
"San Marcos,Colombia,Sucre","San Marcos,Colombia,Sucre"
"San Juan Nepomuceno,Colombia,Bolívar","San Juan Nepomuceno,Colombia,Bolívar"
"San Juan del Cesar,Colombia,La Guajira","San Juan del Cesar,Colombia,La Guajira"
"San Jacinto,Colombia,Bolívar","San Jacinto,Colombia,Bolívar"
"San Gil,Colombia,Santander","San Gil,Colombia,Santander"
"San Carlos,Colombia,Córdoba","San Carlos,Colombia,Córdoba"
"San Carlos,Colombia,Antioquia","San Carlos,Colombia,Antioquia"
"San Benito Abad,Colombia,Sucre","San Benito Abad,Colombia,Sucre"
"San Andrés,Colombia,Archipiélago de San Andrés, Providencia y Santa Catalina","San Andrés,Colombia,Archipiélago de San Andrés, Providencia y Santa Catalina"
"Sampués,Colombia,Sucre","Sampués,Colombia,Sucre"
"Salamina,Colombia,Caldas","Salamina,Colombia,Caldas"
"Sahagún,Colombia,Córdoba","Sahagún,Colombia,Córdoba"
"Sabaneta,Colombia,Antioquia","Sabaneta,Colombia,Antioquia"
"Sabanalarga,Colombia,Atlántico","Sabanalarga,Colombia,Atlántico"
"Sabanagrande,Colombia,Atlántico","Sabanagrande,Colombia,Atlántico"
"Roldanillo,Colombia,Valle del Cauca","Roldanillo,Colombia,Valle del Cauca"
"Riosucio,Colombia,Caldas","Riosucio,Colombia,Caldas"
"Rionegro,Colombia,Antioquia","Rionegro,Colombia,Antioquia"
"Ríohacha,Colombia,La Guajira","Ríohacha,Colombia,La Guajira"
"Repelón,Colombia,Atlántico","Repelón,Colombia,Atlántico"
"Quimbaya,Colombia,Quindío","Quimbaya,Colombia,Quindío"
"Quibdó,Colombia,Chocó","Quibdó,Colombia,Chocó"
"Puerto Tejada,Colombia,Cauca","Puerto Tejada,Colombia,Cauca"
"Puerto Santander,Colombia,Norte de Santander","Puerto Santander,Colombia,Norte de Santander"
"Puerto López,Colombia,Meta","Puerto López,Colombia,Meta"
"Puerto Colombia,Colombia,Atlántico","Puerto Colombia,Colombia,Atlántico"
"Puerto Boyacá,Colombia,Boyacá","Puerto Boyacá,Colombia,Boyacá"
"Puerto Berrío,Colombia,Antioquia","Puerto Berrío,Colombia,Antioquia"
"Puerto Asís,Colombia,Putumayo","Puerto Asís,Colombia,Putumayo"
"Pradera,Colombia,Valle del Cauca","Pradera,Colombia,Valle del Cauca"
"Popayán,Colombia,Cauca","Popayán,Colombia,Cauca"
"Planeta Rica,Colombia,Córdoba","Planeta Rica,Colombia,Córdoba"
"Pivijay,Colombia,Magdalena","Pivijay,Colombia,Magdalena"
"Pitalito,Colombia,Huila","Pitalito,Colombia,Huila"
"Piedecuesta,Colombia,Santander","Piedecuesta,Colombia,Santander"
"Pereira,Colombia,Risaralda","Pereira,Colombia,Risaralda"
"Patía,Colombia,Cauca","Patía,Colombia,Cauca"
"Pasto,Colombia,Nariño","Pasto,Colombia,Nariño"
"Pamplona,Colombia,Norte de Santander","Pamplona,Colombia,Norte de Santander"
"Palmira,Colombia,Valle del Cauca","Palmira,Colombia,Valle del Cauca"
"Palmar de Varela,Colombia,Atlántico","Palmar de Varela,Colombia,Atlántico"
"Belalcazar,Colombia,Cauca","Belalcazar,Colombia,Cauca"
"Pacho,Colombia,Cundinamarca","Pacho,Colombia,Cundinamarca"
"Ocaña,Colombia,Norte de Santander","Ocaña,Colombia,Norte de Santander"
"Neiva,Colombia,Huila","Neiva,Colombia,Huila"
"Mosquera,Colombia,Cundinamarca","Mosquera,Colombia,Cundinamarca"
"Morales,Colombia,Bolívar","Morales,Colombia,Bolívar"
"Montería,Colombia,Córdoba","Montería,Colombia,Córdoba"
"Montenegro,Colombia,Quindío","Montenegro,Colombia,Quindío"
"Montelíbano,Colombia,Córdoba","Montelíbano,Colombia,Córdoba"
"Mompós,Colombia,Bolívar","Mompós,Colombia,Bolívar"
"Mocoa,Colombia,Putumayo","Mocoa,Colombia,Putumayo"
"Melgar,Colombia,Tolima","Melgar,Colombia,Tolima"
"Medellín,Colombia,Antioquia","Medellín,Colombia,Antioquia"
"Mariquita,Colombia,Tolima","Mariquita,Colombia,Tolima"
"Marinilla,Colombia,Antioquia","Marinilla,Colombia,Antioquia"
"María la Baja,Colombia,Bolívar","María la Baja,Colombia,Bolívar"
"Manzanares,Colombia,Caldas","Manzanares,Colombia,Caldas"
"Manizales,Colombia,Caldas","Manizales,Colombia,Caldas"
"Malambo,Colombia,Atlántico","Malambo,Colombia,Atlántico"
"Málaga,Colombia,Santander","Málaga,Colombia,Santander"
"Maicao,Colombia,La Guajira","Maicao,Colombia,La Guajira"
"Magangué,Colombia,Bolívar","Magangué,Colombia,Bolívar"
"Madrid,Colombia,Cundinamarca","Madrid,Colombia,Cundinamarca"
"Los Patios,Colombia,Norte de Santander","Los Patios,Colombia,Norte de Santander"
"Lorica,Colombia,Córdoba","Lorica,Colombia,Córdoba"
"Líbano,Colombia,Tolima","Líbano,Colombia,Tolima"
"Leticia,Colombia,Amazonas","Leticia,Colombia,Amazonas"
"Lérida,Colombia,Tolima","Lérida,Colombia,Tolima"
"La Virginia,Colombia,Risaralda","La Virginia,Colombia,Risaralda"
"La Unión,Colombia,Valle del Cauca","La Unión,Colombia,Valle del Cauca"
"La Unión,Colombia,Nariño","La Unión,Colombia,Nariño"
"La Tebaida,Colombia,Quindío","La Tebaida,Colombia,Quindío"
"La Plata,Colombia,Huila","La Plata,Colombia,Huila"
"La Mesa,Colombia,Cundinamarca","La Mesa,Colombia,Cundinamarca"
"La Jagua de Ibirico,Colombia,Cesar","La Jagua de Ibirico,Colombia,Cesar"
"La Estrella,Colombia,Antioquia","La Estrella,Colombia,Antioquia"
"La Dorada,Colombia,Caldas","La Dorada,Colombia,Caldas"
"La Ceja,Colombia,Antioquia","La Ceja,Colombia,Antioquia"
"Jamundí,Colombia,Valle del Cauca","Jamundí,Colombia,Valle del Cauca"
"Itagüí,Colombia,Antioquia","Itagüí,Colombia,Antioquia"
"Ipiales,Colombia,Nariño","Ipiales,Colombia,Nariño"
"Ibagué,Colombia,Tolima","Ibagué,Colombia,Tolima"
"Honda,Colombia,Tolima","Honda,Colombia,Tolima"
"Guacarí,Colombia,Valle del Cauca","Guacarí,Colombia,Valle del Cauca"
"Granada,Colombia,Meta","Granada,Colombia,Meta"
"Girón,Colombia,Santander","Girón,Colombia,Santander"
"Girardot City,Colombia,Cundinamarca","Girardot City,Colombia,Cundinamarca"
"Garzón,Colombia,Huila","Garzón,Colombia,Huila"
"Galapa,Colombia,Atlántico","Galapa,Colombia,Atlántico"
"Fusagasuga,Colombia,Cundinamarca","Fusagasuga,Colombia,Cundinamarca"
"Funza,Colombia,Cundinamarca","Funza,Colombia,Cundinamarca"
"Fundación,Colombia,Magdalena","Fundación,Colombia,Magdalena"
"Fresno,Colombia,Tolima","Fresno,Colombia,Tolima"
"Fonseca,Colombia,La Guajira","Fonseca,Colombia,La Guajira"
"Floridablanca,Colombia,Santander","Floridablanca,Colombia,Santander"
"Florida,Colombia,Valle del Cauca","Florida,Colombia,Valle del Cauca"
"Florencia,Colombia,Caquetá","Florencia,Colombia,Caquetá"
"Flandes,Colombia,Tolima","Flandes,Colombia,Tolima"
"Facatativá,Colombia,Cundinamarca","Facatativá,Colombia,Cundinamarca"
"Espinal,Colombia,Tolima","Espinal,Colombia,Tolima"
"Envigado,Colombia,Antioquia","Envigado,Colombia,Antioquia"
"El Retén,Colombia,Magdalena","El Retén,Colombia,Magdalena"
"El Copey,Colombia,Cesar","El Copey,Colombia,Cesar"
"El Charco,Colombia,Nariño","El Charco,Colombia,Nariño"
"El Cerrito,Colombia,Valle del Cauca","El Cerrito,Colombia,Valle del Cauca"
"El Carmen de Bolívar,Colombia,Bolívar","El Carmen de Bolívar,Colombia,Bolívar"
"El Banco,Colombia,Magdalena","El Banco,Colombia,Magdalena"
"El Bagre,Colombia,Antioquia","El Bagre,Colombia,Antioquia"
"Duitama,Colombia,Boyacá","Duitama,Colombia,Boyacá"
"Dos Quebradas,Colombia,Risaralda","Dos Quebradas,Colombia,Risaralda"
"Curumaní,Colombia,Cesar","Curumaní,Colombia,Cesar"
"Cúcuta,Colombia,Norte de Santander","Cúcuta,Colombia,Norte de Santander"
"Corozal,Colombia,Sucre","Corozal,Colombia,Sucre"
"Corinto,Colombia,Cauca","Corinto,Colombia,Cauca"
"Municipio de Copacabana,Colombia,Antioquia","Municipio de Copacabana,Colombia,Antioquia"
"Circasia,Colombia,Quindío","Circasia,Colombia,Quindío"
"Ciénaga de Oro,Colombia,Córdoba","Ciénaga de Oro,Colombia,Córdoba"
"Ciénaga,Colombia,Magdalena","Ciénaga,Colombia,Magdalena"
"Chiriguaná,Colombia,Cesar","Chiriguaná,Colombia,Cesar"
"Chiquinquirá,Colombia,Boyacá","Chiquinquirá,Colombia,Boyacá"
"Chinú,Colombia,Córdoba","Chinú,Colombia,Córdoba"
"Chinchiná,Colombia,Caldas","Chinchiná,Colombia,Caldas"
"Chimichagua,Colombia,Cesar","Chimichagua,Colombia,Cesar"
"Chigorodó,Colombia,Antioquia","Chigorodó,Colombia,Antioquia"
"Chía,Colombia,Cundinamarca","Chía,Colombia,Cundinamarca"
"Chaparral,Colombia,Tolima","Chaparral,Colombia,Tolima"
"Cereté,Colombia,Córdoba","Cereté,Colombia,Córdoba"
"Caucasia,Colombia,Antioquia","Caucasia,Colombia,Antioquia"
"Cartago,Colombia,Valle del Cauca","Cartago,Colombia,Valle del Cauca"
"Cartagena,Colombia,Bolívar","Cartagena,Colombia,Bolívar"
"Carmen de Viboral,Colombia,Antioquia","Carmen de Viboral,Colombia,Antioquia"
"Candelaria,Colombia,Valle del Cauca","Candelaria,Colombia,Valle del Cauca"
"Campo de la Cruz,Colombia,Atlántico","Campo de la Cruz,Colombia,Atlántico"
"Campoalegre,Colombia,Huila","Campoalegre,Colombia,Huila"
"Cali,Colombia,Valle del Cauca","Cali,Colombia,Valle del Cauca"
"Caldas,Colombia,Antioquia","Caldas,Colombia,Antioquia"
"Calarcá,Colombia,Quindío","Calarcá,Colombia,Quindío"
"Cajicá,Colombia,Cundinamarca","Cajicá,Colombia,Cundinamarca"
"Caicedonia,Colombia,Valle del Cauca","Caicedonia,Colombia,Valle del Cauca"
"Buga,Colombia,Valle del Cauca","Buga,Colombia,Valle del Cauca"
"Buenaventura,Colombia,Valle del Cauca","Buenaventura,Colombia,Valle del Cauca"
"Buenaventura,Colombia,Valle del Cauca","Buenaventura,Colombia,Valle del Cauca"
"Bucaramanga,Colombia,Santander","Bucaramanga,Colombia,Santander"
"Bogotá,Colombia,Bogota D.C.","Bogotá,Colombia,Bogota D.C."
"Bello,Colombia,Antioquia","Bello,Colombia,Antioquia"
"Belén de Umbría,Colombia,Risaralda","Belén de Umbría,Colombia,Risaralda"
"Barranquilla,Colombia,Atlántico","Barranquilla,Colombia,Atlántico"
"Barrancas,Colombia,La Guajira","Barrancas,Colombia,La Guajira"
"Barrancabermeja,Colombia,Santander","Barrancabermeja,Colombia,Santander"
"Barbosa,Colombia,Antioquia","Barbosa,Colombia,Antioquia"
"Barbosa,Colombia,Santander","Barbosa,Colombia,Santander"
"Baranoa,Colombia,Atlántico","Baranoa,Colombia,Atlántico"
"Ayapel,Colombia,Córdoba","Ayapel,Colombia,Córdoba"
"Armenia,Colombia,Quindío","Armenia,Colombia,Quindío"
"Arjona,Colombia,Bolívar","Arjona,Colombia,Bolívar"
"Ariguaní,Colombia,Cesar","Ariguaní,Colombia,Cesar"
"Arauca,Colombia,Arauca","Arauca,Colombia,Arauca"
"Aracataca,Colombia,Magdalena","Aracataca,Colombia,Magdalena"
"Apartadó,Colombia,Antioquia","Apartadó,Colombia,Antioquia"
"Anserma,Colombia,Risaralda","Anserma,Colombia,Risaralda"
"Andes,Colombia,Antioquia","Andes,Colombia,Antioquia"
"Andalucía,Colombia,Valle del Cauca","Andalucía,Colombia,Valle del Cauca"
"Aguazul,Colombia,Casanare","Aguazul,Colombia,Casanare"
"Aguadas,Colombia,Caldas","Aguadas,Colombia,Caldas"
"Aguachica,Colombia,Cesar","Aguachica,Colombia,Cesar"
"Acacías,Colombia,Meta","Acacías,Colombia,Meta"
"Morales,Colombia,Cauca","Morales,Colombia,Cauca"
"Carepa,Colombia,Antioquia","Carepa,Colombia,Antioquia"
"Ciudad Bolívar,Colombia,Antioquia","Ciudad Bolívar,Colombia,Antioquia"
"Agustín Codazzi,Colombia,Cesar","Agustín Codazzi,Colombia,Cesar"
"Plato,Colombia,Magdalena","Plato,Colombia,Magdalena"
"San José del Guaviare,Colombia,Guaviare","San José del Guaviare,Colombia,Guaviare"
"Turrialba,Costa Rica,Cartago","Turrialba,Costa Rica,Cartago"
"Tejar,Costa Rica,San José","Tejar,Costa Rica,San José"
"Siquirres,Costa Rica,Limón","Siquirres,Costa Rica,Limón"
"San Vicente,Costa Rica,San José","San Vicente,Costa Rica,San José"
"San Rafael Arriba,Costa Rica,San José","San Rafael Arriba,Costa Rica,San José"
"San Rafael Abajo,Costa Rica,San José","San Rafael Abajo,Costa Rica,San José"
"San Rafael,Costa Rica,Alajuela","San Rafael,Costa Rica,Alajuela"
"San Rafael,Costa Rica,San José","San Rafael,Costa Rica,San José"
"San Pedro,Costa Rica,San José","San Pedro,Costa Rica,San José"
"San Pablo,Costa Rica,Heredia","San Pablo,Costa Rica,Heredia"
"San Miguel,Costa Rica,San José","San Miguel,Costa Rica,San José"
"San Juan de Dios,Costa Rica,San José","San Juan de Dios,Costa Rica,San José"
"San Juan,Costa Rica,San José","San Juan,Costa Rica,San José"
"San José,Costa Rica,Alajuela","San José,Costa Rica,Alajuela"
"San José,Costa Rica,San José","San José,Costa Rica,San José"
"San Isidro,Costa Rica,San José","San Isidro,Costa Rica,San José"
"San Francisco,Costa Rica,Heredia","San Francisco,Costa Rica,Heredia"
"San Felipe,Costa Rica,San José","San Felipe,Costa Rica,San José"
"San Diego,Costa Rica,Cartago","San Diego,Costa Rica,Cartago"
"Quesada,Costa Rica,Alajuela","Quesada,Costa Rica,Alajuela"
"Purral,Costa Rica,San José","Purral,Costa Rica,San José"
"Puntarenas,Costa Rica,Puntarenas","Puntarenas,Costa Rica,Puntarenas"
"Limón,Costa Rica,Limón","Limón,Costa Rica,Limón"
"Patarrá,Costa Rica,San José","Patarrá,Costa Rica,San José"
"Paraíso,Costa Rica,Cartago","Paraíso,Costa Rica,Cartago"
"Nicoya,Costa Rica,Guanacaste","Nicoya,Costa Rica,Guanacaste"
"Mercedes,Costa Rica,Heredia","Mercedes,Costa Rica,Heredia"
"Liberia,Costa Rica,Guanacaste","Liberia,Costa Rica,Guanacaste"
"Ipís,Costa Rica,San José","Ipís,Costa Rica,San José"
"Heredia,Costa Rica,Heredia","Heredia,Costa Rica,Heredia"
"Guápiles,Costa Rica,Limón","Guápiles,Costa Rica,Limón"
"Guadalupe,Costa Rica,San José","Guadalupe,Costa Rica,San José"
"Esparza,Costa Rica,Puntarenas","Esparza,Costa Rica,Puntarenas"
"Curridabat,Costa Rica,San José","Curridabat,Costa Rica,San José"
"Colima,Costa Rica,San José","Colima,Costa Rica,San José"
"Chacarita,Costa Rica,Puntarenas","Chacarita,Costa Rica,Puntarenas"
"Cartago,Costa Rica,Cartago","Cartago,Costa Rica,Cartago"
"Cañas,Costa Rica,Guanacaste","Cañas,Costa Rica,Guanacaste"
"Calle Blancos,Costa Rica,San José","Calle Blancos,Costa Rica,San José"
"Aserrí,Costa Rica,San José","Aserrí,Costa Rica,San José"
"Alajuela,Costa Rica,Alajuela","Alajuela,Costa Rica,Alajuela"
"San Vicente de Moravia,Costa Rica,San José","San Vicente de Moravia,Costa Rica,San José"
"Yara,Cuba,Granma","Yara,Cuba,Granma"
"Yaguajay,Cuba,Sancti Spíritus","Yaguajay,Cuba,Sancti Spíritus"
"Viñales,Cuba,Pinar del Río","Viñales,Cuba,Pinar del Río"
"Vertientes,Cuba,Camagüey","Vertientes,Cuba,Camagüey"
"Venezuela,Cuba,Ciego de Ávila","Venezuela,Cuba,Ciego de Ávila"
"Varadero,Cuba,Matanzas","Varadero,Cuba,Matanzas"
"San Germán,Cuba,Holguín","San Germán,Cuba,Holguín"
"Unión de Reyes,Cuba,Matanzas","Unión de Reyes,Cuba,Matanzas"
"Trinidad,Cuba,Sancti Spíritus","Trinidad,Cuba,Sancti Spíritus"
"Sibanicú,Cuba,Camagüey","Sibanicú,Cuba,Camagüey"
"Santo Domingo,Cuba,Villa Clara","Santo Domingo,Cuba,Villa Clara"
"Santiago de las Vegas,Cuba,La Habana","Santiago de las Vegas,Cuba,La Habana"
"Santiago de Cuba,Cuba,Santiago de Cuba","Santiago de Cuba,Cuba,Santiago de Cuba"
"Santa Cruz del Sur,Cuba,Camagüey","Santa Cruz del Sur,Cuba,Camagüey"
"Santa Cruz del Norte,Cuba,Mayabeque","Santa Cruz del Norte,Cuba,Mayabeque"
"Santa Clara,Cuba,Villa Clara","Santa Clara,Cuba,Villa Clara"
"San Miguel del Padrón,Cuba,La Habana","San Miguel del Padrón,Cuba,La Habana"
"San Luis,Cuba,Santiago de Cuba","San Luis,Cuba,Santiago de Cuba"
"San José de las Lajas,Cuba,Mayabeque","San José de las Lajas,Cuba,Mayabeque"
"Sancti Spíritus,Cuba,Sancti Spíritus","Sancti Spíritus,Cuba,Sancti Spíritus"
"San Cristobal,Cuba,Artemisa","San Cristobal,Cuba,Artemisa"
"San Antonio de los Baños,Cuba,Artemisa","San Antonio de los Baños,Cuba,Artemisa"
"Sagua la Grande,Cuba,Villa Clara","Sagua la Grande,Cuba,Villa Clara"
"Sagua de Tánamo,Cuba,Holguín","Sagua de Tánamo,Cuba,Holguín"
"Rodas,Cuba,Cienfuegos","Rodas,Cuba,Cienfuegos"
"Río Guayabal de Yateras,Cuba,Guantánamo","Río Guayabal de Yateras,Cuba,Guantánamo"
"Río Cauto,Cuba,Granma","Río Cauto,Cuba,Granma"
"Remedios,Cuba,Villa Clara","Remedios,Cuba,Villa Clara"
"Regla,Cuba,La Habana","Regla,Cuba,La Habana"
"Ranchuelo,Cuba,Villa Clara","Ranchuelo,Cuba,Villa Clara"
